Date,AAPL,MSFT,DB,YHOO,GLD
7/2/2013,55.623964,30.848015,37.31329,24.99,120.050003
7/1/2013,54.391832,31.229754,38.084414,25.24,121.129997
6/28/2013,52.705132,31.393356,38.057198,25.129999,119.110001
6/27/2013,52.33961,31.466066,39.26378,25.469999,115.940002
6/26/2013,52.90982,31.220663,39.717383,25.290001,118.279999
6/25/2013,53.515916,30.602612,39.363572,24.959999,123.470001
6/24/2013,53.503955,30.64806,38.937185,24.07,123.93
6/21/2013,54.960714,30.239055,39.753669,25.190001,125.050003
6/20/2013,55.404653,30.439013,39.517795,25.35,123.599998
6/19/2013,56.223412,31.4388,40.923961,26.24,130.589996
6/18/2013,57.389084,31.79327,42.057967,26.66,132.130005
6/17/2013,57.419657,31.811449,41.513646,26.540001,133.770004
6/14/2013,57.160471,31.266111,41.495501,26.280001,134.429993
6/13/2013,57.946002,31.556958,42.348272,26.370001,133.740005
6/12/2013,57.44491,31.811449,41.413854,25.889999,134.25
6/11/2013,58.163986,31.666025,42.52064,26.4,133.25
6/10/2013,58.335446,32.238632,43.455062,26.74,133.940002
6/7/2013,58.723562,32.420409,43.309909,27.040001,133.279999
6/6/2013,58.278292,31.775092,42.448064,26.209999,136.529999
6/5/2013,59.162184,31.61149,42.357343,25.75,135.520004
6/4/2013,59.720429,31.802361,43.083106,26.26,135.229996
6/3/2013,59.907843,32.347699,42.729299,26.389999,136.509995
5/31/2013,59.776258,31.72056,42.02168,26.299999,133.919998
5/30/2013,60.022149,31.838714,42.810946,26.33,136.699997
5/29/2013,59.140917,31.702382,41.885598,25.809999,134.830002
5/28/2013,58.674384,31.829627,41.949104,26.07,133.490005
5/24/2013,59.1675,31.147953,41.277772,26.33,133.759995
5/23/2013,58.767423,31.038886,41.486432,26.02,134.610001
5/22/2013,58.662419,31.456979,41.672988,26.540001,131.940002
5/21/2013,58.437792,31.675112,42.143816,27,132.880005
5/20/2013,58.872428,31.884162,42.685716,26.58,135.119995
5/17/2013,57.587132,31.693291,43.041061,26.52,131.070007
5/16/2013,57.762581,30.975264,41.450895,26.58,134.089996
5/15/2013,57.000972,30.766214,42.117166,27.34,134.630005
5/14/2013,58.99604,30.475367,41.752939,26.639999,137.809998
5/13/2013,60.442166,29.811871,41.735171,26.389999,138.429993
5/10/2013,60.206901,29.504997,42.19712,26.83,139.600006
5/9/2013,60.711979,29.477921,42.632416,26.24,140.809998
5/8/2013,61.246308,29.77577,43.360872,26.41,142.460007
5/7/2013,60.562333,30.064592,43.343104,26.07,140.380005
5/6/2013,60.833016,30.461722,42.685716,25.17,142.149994
5/3/2013,59.416211,30.227055,42.516928,25.07,142.089996
5/2/2013,58.827302,29.929206,41.610801,24.969999,141.919998
5/1/2013,58.004681,29.532076,40.731325,24.299999,141.110001
4/30/2013,58.465506,29.87505,40.908995,24.73,142.770004
4/29/2013,56.793856,29.432793,38.954603,24.43,142.300003
4/26/2013,55.087875,28.692686,37.550994,24.68,140.910004
4/25/2013,53.923267,28.828071,37.702014,25.200001,141.630005
4/24/2013,53.537703,28.665609,37.506575,24.75,138.369995
4/23/2013,53.626171,27.618628,36.58268,24.379999,136.880005
4/22/2013,52.64114,27.826219,35.392278,23.950001,137.899994
4/19/2013,51.56632,26.869495,34.868145,23.469999,135.470001
4/18/2013,51.767021,25.984978,34.192993,23.26,134.300003
4/17/2013,53.186474,26.02108,35.090234,23.700001,132.869995
4/16/2013,56.281536,26.147439,36.609331,23.790001,132.800003
4/15/2013,55.437788,25.89472,35.587716,23.98,131.309998
4/12/2013,56.751605,25.984978,36.724818,24.690001,143.949997
4/11/2013,57.349753,26.120363,37.533226,24.49,151.050003
4/10/2013,57.52933,27.329806,37.515461,24.200001,150.75
4/9/2013,56.379246,26.725084,36.316173,23.83,153.339996
4/8/2013,56.277573,25.804463,35.330095,23.48,152.160004
4/5/2013,55.880126,25.903746,35.22349,23.299999,152.809998
4/4/2013,56.476955,25.813489,35.045819,23.52,150.289993
4/3/2013,57.040775,25.777385,34.859263,23.379999,150.729996
4/2/2013,56.750283,25.994002,35.516647,23.780001,152.429993
4/1/2013,56.634087,25.822515,34.397314,23.5,154.669998
3/28/2013,58.449664,25.822515,34.752658,23.530001,154.449997
3/27/2013,59.693495,25.605898,34.70824,23.59,155.360001
3/26/2013,60.889797,25.416358,35.76539,23.59,154.720001
3/25/2013,61.21198,25.416358,35.854227,23.379999,155.240005
3/22/2013,60.99147,25.497589,37.408856,23.26,155.550003
3/21/2013,59.779323,25.37123,37.311137,22.860001,156.25
3/20/2013,59.693495,25.560769,37.2223,22.1,155.369995
3/19/2013,60.011715,25.43441,37.026862,22.17,156.080002
3/18/2013,60.174132,25.362204,38.217264,22.01,155.380005
3/15/2013,58.581705,25.308051,39.647524,22.07,154
3/14/2013,57.108116,25.398306,39.638641,22.43,153.679993
3/13/2013,56.560142,25.199741,38.910185,22.34,153.660004
3/12/2013,56.570705,25.190716,39.53204,22.4,154.190002
3/11/2013,57.817181,25.154614,39.647524,22.6,152.990005
3/8/2013,57.005124,25.271947,40.100587,22.9,152.710007
3/7/2013,56.854597,25.398306,39.656409,22.700001,152.690002
3/6/2013,56.20495,25.353178,39.327715,22.799999,153.229996
3/5/2013,56.928538,25.587847,39.345484,22.950001,152.380005
3/4/2013,55.464194,25.407332,38.643677,22.700001,152.300003
3/1/2013,56.840073,25.226819,38.821351,21.940001,152.440002
2/28/2013,58.283291,25.091432,40.624723,21.309999,153
2/27/2013,58.701861,25.100458,40.846812,21.16,154.570007
2/26/2013,59.282848,24.703329,40.189424,20.76,156.220001
2/25/2013,58.468147,24.703329,40.260493,20.73,154.339996
2/22/2013,59.525803,25.05533,41.752939,21.219999,152.970001
2/21/2013,58.898606,24.811636,40.651373,20.83,152.619995
2/20/2013,59.267002,25.154614,42.277071,20.92,151.440002
2/19/2013,60.737951,25.317075,43.52966,21.290001,155.330002
2/15/2013,60.760397,25.073382,42.525814,21.02,155.759995
2/14/2013,61.609426,25.100238,43.307568,21.18,158.350006
2/13/2013,61.664882,25.091286,43.867237,21.15,159.050003
2/12/2013,61.7824,24.957011,44.302532,21.209999,159.889999
2/11/2013,63.370867,24.939109,43.52966,20.9,159.699997
2/8/2013,62.717257,24.661609,43.893887,20.5,161.570007
2/7/2013,61.824654,24.419917,43.618497,20.32,161.839996
2/6/2013,60.039452,24.473626,44.871083,19.85,162.389999
2/5/2013,60.103777,24.616851,45.421866,19.66,161.960007
2/4/2013,58.06636,24.563142,44.533507,19.34,162
2/1/2013,59.549787,25.00177,46.816593,19.76,161.449997
1/31/2013,59.795275,24.572094,45.892697,19.629999,161.199997
1/30/2013,59.971186,24.930157,44.755596,20.120001,162.190002
1/29/2013,60.160222,25.073382,44.240349,19.700001,160.990005
1/28/2013,59.052249,24.983866,44.133744,20.309999,160.289993
1/25/2013,57.746044,24.957011,43.964956,20.370001,160.649994
1/24/2013,59.140201,24.733221,43.023296,20.440001,161.419998
1/23/2013,67.477594,24.715319,41.957263,20.110001,163.210007
1/22/2013,66.264597,24.303546,42.934459,19.9,163.669998
1/18/2013,65.638408,24.393062,43.556311,20.02,163.089996
1/17/2013,65.990231,24.393062,43.405291,20.129999,163.350006
1/16/2013,66.437879,24.205079,43.183198,20.07,162.649994
1/15/2013,63.79003,24.357255,43.707331,19.52,162.559998
1/14/2013,65.868142,24.070804,43.920537,19.43,161.539993
1/11/2013,68.303329,24.017095,44.080443,19.290001,161.059998
1/10/2013,68.724721,23.685886,43.982724,18.99,161.979996
1/9/2013,67.88324,23.900725,42.19712,19.32,160.490005
1/8/2013,68.961025,23.76645,42.117166,19.66,160.559998
1/7/2013,68.775922,23.891774,41.5575,19.4,159.429993
1/4/2013,69.182879,23.936531,40.713556,19.860001,160.440002
1/3/2013,71.165159,24.393062,40.073937,19.780001,161.199997
1/2/2013,72.074905,24.724271,40.367098,20.08,163.169998
12/31/2012,69.86158,23.909676,39.345484,19.9,162.020004
12/28/2012,66.897348,23.76645,38.483771,19.5,160.539993
12/27/2012,67.615436,24.133465,39.416552,19.6,161.160004
12/26/2012,67.345003,24.043951,38.599259,19.57,160.779999
12/24/2012,68.286257,24.222981,38.679213,19.65,160.619995
12/21/2012,68.175989,24.572094,38.803583,19.35,160.330002
12/20/2012,68.491054,24.77798,39.789661,19.690001,159.729996
12/19/2012,69.092298,24.446771,39.540922,19.6,161.690002
12/18/2012,70.088692,24.67056,39.292179,19.620001,162.080002
12/17/2012,68.110346,24.258788,38.297219,19.690001,164.440002
12/14/2012,66.923604,23.999192,38.057358,19.639999,164.130005
12/13/2012,69.536013,24.26774,38.599259,19.35,164.369995
12/12/2012,70.758202,24.38411,39.603105,19.379999,165.770004
12/11/2012,71.071955,24.455723,39.620873,19.52,165.649994
12/10/2012,69.553077,24.115563,39.256647,19.43,165.800003
12/7/2012,70.003362,23.685886,39.816312,19.200001,165.160004
12/6/2012,71.839919,23.927579,40.411516,19.200001,164.5
12/5/2012,70.730635,23.87387,40.926763,18.889999,164.119995
12/4/2012,75.595749,23.605323,39.985103,18.93,164.419998
12/3/2012,76.953158,23.659032,39.309947,18.549999,166.130005
11/30/2012,76.833691,23.829113,39.203346,18.77,166.050003
11/29/2012,77.369299,24.124515,38.972371,18.870001,167.179993
11/28/2012,76.526507,24.49153,38.359402,18.91,166.550003
11/27/2012,76.768055,24.240885,38.581491,18.93,168.710007
11/26/2012,77.391622,24.518383,38.466007,18.76,169.429993
11/23/2012,75.024701,24.795884,38.972371,18.57,169.610001
11/21/2012,73.738187,24.124515,37.577644,18.4,167.559998
11/20/2012,73.634474,23.909676,37.835269,18.24,167.389999
11/19/2012,74.267232,23.927579,38.421588,18.360001,167.869995
11/16/2012,69.272149,23.739597,36.929142,17.860001,165.880005
11/15/2012,69.001716,23.864918,37.86192,17.889999,166.089996
11/14/2012,70.479895,24.026047,37.04463,17.83,167.139999
11/13/2012,71.270182,24.249837,37.950757,17.85,167.100006
11/12/2012,71.260991,25.055478,37.826387,17.51,167.449997
11/9/2012,71.816292,25.597074,37.622063,17.26,167.820007
11/8/2012,70.594104,25.579317,38.439353,17.24,167.990005
11/7/2012,73.252462,25.81904,39.16781,17.389999,166.490005
11/6/2012,76.166804,26.511573,40.944531,17.459999,166.300003
11/5/2012,76.398112,26.307363,40.180542,17.370001,163.229996
11/2/2012,75.376195,26.191942,40.402631,17.110001,162.600006
11/1/2012,77.955817,26.2097,41.388712,16.950001,166.070007
10/31/2012,77.796388,25.339595,40.606955,16.84,166.830002
10/26/2012,78.930688,25.046599,38.883534,16.790001,165.929993
10/25/2012,79.654654,24.753604,38.625909,16.610001,166.020004
10/24/2012,80.60731,24.771362,38.474889,16.549999,164.860001
10/23/2012,80.153852,24.904541,38.803583,16.67,165.429993
10/22/2012,82.855007,24.860148,40.207192,15.77,167.580002
10/19/2012,79.693862,25.42838,39.514272,15.84,166.970001
10/18/2012,82.673363,26.191942,41.19327,16,168.789993
10/17/2012,84.237601,26.27185,41.086669,16.09,169.539993
10/16/2012,84.914522,26.183063,39.993986,15.92,169.419998
10/15/2012,82.950404,26.200821,38.243914,15.68,168.350006
10/12/2012,82.290471,25.925584,37.266719,15.88,170.059998
10/11/2012,82.080073,25.703618,37.879688,15.92,171.320007
10/10/2012,83.754085,25.730253,36.573798,15.83,170.839996
10/9/2012,83.092847,25.996613,36.28064,15.85,170.990005
10/8/2012,83.396024,26.440544,37.151231,16.030001,172.050003
10/5/2012,85.280427,26.502694,37.515461,16.09,172.619995
10/4/2012,87.137388,26.66251,37.604295,16.27,173.610001
10/3/2012,87.745048,26.511573,37.062398,16.209999,172.410004
10/2/2012,86.419954,26.334,36.28064,15.94,172.100006
10/1/2012,86.16905,26.183063,35.720972,15.83,172.289993
9/28/2012,87.176596,26.422787,35.22349,15.98,171.889999
9/27/2012,89.034862,26.777931,35.978597,16.040001,172.339996
9/26/2012,86.925685,26.78681,35.161303,15.61,169.809998
9/25/2012,88.018173,26.982139,36.804773,15.68,170.770004
9/24/2012,90.272403,27.328407,37.7109,16,171.050003
9/21/2012,91.487723,27.69243,37.88857,15.74,171.960007
9/20/2012,91.306079,27.923275,37.506575,15.79,171.470001
9/19/2012,91.750394,27.568128,37.941874,15.86,171.740005
9/18/2012,91.725563,27.683551,37.719782,15.91,171.720001
9/17/2012,91.447217,27.710186,39.345484,15.68,170.399994
9/14/2012,90.336436,27.710186,39.318833,15.77,171.800003
9/13/2012,89.251792,27.470464,38.084012,15.6,171.309998
9/12/2012,87.528124,27.328407,37.693132,15.4,167.919998
9/11/2012,86.325869,27.337285,37.86192,15.16,167.899994
9/10/2012,86.606825,27.275134,35.694321,15.11,167.289993
9/7/2012,88.919861,27.479343,35.694321,15.22,168.440002
9/6/2012,88.374929,27.834488,33.411236,15.11,164.889999
9/5/2012,87.585625,26.982139,31.208101,15.09,164.309998
9/4/2012,88.205045,26.982139,30.941594,14.89,164.479996
8/31/2012,86.933529,27.36392,31.483494,14.65,164.220001
8/30/2012,86.754495,26.919989,30.079885,14.67,160.520004
8/29/2012,88.009024,27.212984,30.497412,14.84,160.589996
8/28/2012,88.18283,27.195226,30.479644,14.72,161.639999
8/27/2012,88.297824,27.248499,30.755037,14.85,161.360001
8/24/2012,86.669553,27.133076,30.248673,14.92,161.970001
8/23/2012,86.592456,26.866718,30.506295,14.87,161.889999
8/22/2012,87.407896,27.11532,30.586249,14.92,160.539993
8/21/2012,85.733884,27.346163,30.266438,14.97,158.830002
8/20/2012,86.92177,27.292891,29.040502,14.96,157.259995
8/17/2012,84.694981,27.434949,29.244825,15.03,156.720001
8/16/2012,83.15688,27.328407,28.436417,14.99,156.559998
8/15/2012,82.436829,26.813446,27.343734,14.76,155.630005
8/14/2012,82.54922,26.751295,27.263781,14.73,155.130005
8/13/2012,82.328367,26.804567,27.548056,15.02,155.990005
8/10/2012,81.243723,26.831028,27.867866,15.15,157.179993
8/9/2012,81.116963,26.90159,28.072189,16.01,156.990005
8/8/2012,80.656968,26.751647,28.072189,16.17,156.479996
8/7/2012,80.793597,26.689905,28.089955,16.219999,156.279999
8/6/2012,81.006994,26.41648,27.752379,16.040001,156.300003
8/3/2012,80.115666,26.240075,27.716845,15.97,155.550003
8/2/2012,79.086402,25.746145,25.185018,15.75,154.130005
8/1/2012,78.958884,25.940189,26.473139,15.99,155.139999
7/31/2012,79.472862,25.993109,26.952855,15.84,156.490005
7/30/2012,77.426058,26.143053,26.899553,15.98,157.429993
7/27/2012,76.141758,26.248896,27.325966,16.110001,157.539993
7/26/2012,74.804116,25.719684,25.655848,15.8,156.770004
7/25/2012,74.815825,25.428618,24.287773,15.5,155.669998
7/24/2012,78.192467,25.710863,25.025112,15.43,153.520004
7/23/2012,78.571124,25.825527,25.549246,15.76,153.029999
7/20/2012,78.632284,26.566423,26.69523,15.92,153.669998
7/19/2012,79.936098,27.051533,28.010004,15.73,153.380005
7/18/2012,78.88732,26.85749,28.010004,15.7,153.050003
7/17/2012,78.975798,26.160694,27.761263,15.6,153.470001
7/16/2012,78.971899,25.96665,27.743495,15.65,154.210007
7/13/2012,78.719462,25.922548,28.072189,15.74,154.139999
7/12/2012,77.929627,25.252213,28.294279,15.69,152.589996
7/11/2012,78.649198,25.843166,29.040502,15.8,152.990005
7/10/2012,79.141058,26.231255,28.9872,15.82,152.149994
7/9/2012,79.880142,26.46058,29.715655,15.75,154.039993
7/6/2012,78.83787,26.628164,29.893329,15.78,153.710007
7/5/2012,79.366164,27.077994,31.483494,15.85,155.679993
7/3/2012,77.995985,27.130915,33.055891,15.98,157.460007
7/2/2012,77.099452,26.954511,32.76273,15.84,155.089996
6/29/2012,75.990821,26.980972,32.131996,15.83,155.190002
6/28/2012,74.045503,26.381198,30.09765,15.45,151.050003
6/27/2012,74.754665,26.610524,31.376889,15.52,152.830002
6/26/2012,74.43327,26.478221,30.6662,15.35,152.619995
6/25/2012,74.269317,26.345918,30.408575,15.44,153.759995
6/22/2012,75.743588,27.077994,31.963208,15.61,152.639999
6/21/2012,75.16715,26.584062,31.545677,15.52,152.020004
6/20/2012,76.217227,27.280858,32.656128,15.74,155.970001
6/19/2012,76.434536,27.077994,32.345203,15.65,157.160004
6/18/2012,76.222432,26.319457,31.376889,15.49,157.929993
6/15/2012,74.706521,26.478221,32.43404,15.36,157.839996
6/14/2012,74.368205,25.878448,31.261402,15.36,157.75
6/13/2012,74.450185,25.693223,31.12815,15.34,157.119995
6/12/2012,74.970668,25.834347,31.474608,15.47,156.460007
6/11/2012,74.32136,25.490359,31.039313,15.3,155.360001
6/8/2012,75.511971,26.151873,31.97209,15.65,154.729996
6/7/2012,74.39293,25.781425,31.829953,15.36,154.5
6/6/2012,74.359101,25.887268,31.874371,15.36,157.210007
6/5/2012,73.236155,25.146372,30.452994,15.1,157.139999
6/4/2012,73.426126,25.181652,30.444112,15.01,157.320007
6/1/2012,72.996726,25.093451,29.68012,14.92,157.5
5/31/2012,75.174961,25.746145,31.102384,15.24,151.619995
5/30/2012,75.362333,25.878448,30.817118,15.25,151.910004
5/29/2012,74.464493,26.072491,31.690199,15.47,151.020004
5/25/2012,73.165884,25.631482,31.707488,15.36,152.679993
5/24/2012,73.560156,25.640302,31.551889,15.35,151.410004
5/23/2012,74.241986,25.675584,32.053262,15.38,151.619995
5/22/2012,72.473644,26.248896,32.079195,15.29,152.080002
5/21/2012,73.034461,26.240075,32.16564,15.58,154.649994
5/18/2012,69.013715,25.816707,31.13696,15.42,154.550003
5/17/2012,68.979886,26.213614,30.981364,14.87,152.800003
5/16/2012,71.056621,26.372378,31.456801,15.28,149.460007
5/15/2012,71.979179,26.645803,32.053262,15.4,149.740005
5/14/2012,72.636291,26.883949,32.978208,15.5,151.330002
5/11/2012,73.741023,27.304558,34.240285,15.19,153.559998
5/10/2012,74.236781,26.936525,34.836743,15.44,154.770004
5/9/2012,74.062425,26.954051,34.058753,15.3,154.470001
5/8/2012,73.9323,26.72622,34.905898,15.36,156
5/7/2012,74.101459,26.85766,35.8222,15.35,159.080002
5/4/2012,73.551045,27.146829,35.260318,15.15,159.470001
5/3/2012,75.707153,27.83032,35.147941,15.4,158.970001
5/2/2012,76.248456,27.86537,36.556971,15.67,160.589996
5/1/2012,75.747494,28.049386,38.190755,15.63,161.320007
4/30/2012,75.988215,28.05815,37.507849,15.54,161.880005
4/27/2012,78.463126,28.023099,38.458728,15.57,161.380005
4/26/2012,79.074692,28.137015,37.948711,15.53,161.029999
4/25/2012,79.373975,28.215879,39.305876,15.5,159.619995
4/24/2012,72.904343,27.970523,38.1216,15.43,159.300003
4/23/2012,74.390324,28.145776,37.767179,15.33,159.070007
4/20/2012,74.556883,28.408656,39.210788,15.6,159.539993
4/19/2012,76.438434,27.173118,38.268553,15.4,159.429993
4/18/2012,79.157972,27.287032,39.288586,15.49,159.309998
4/17/2012,79.334934,27.549914,40.032,15.01,160.25
4/16/2012,75.487252,27.234457,38.372283,14.79,160.460007
4/13/2012,78.753291,26.997863,38.294485,14.87,160.850006
4/12/2012,81.035618,27.146829,40.161666,15.06,162.699997
4/11/2012,81.481939,26.59478,38.951455,14.88,161.070007
4/10/2012,81.77341,26.699932,37.602937,14.99,161.100006
4/9/2012,82.787052,27.251982,38.8823,15.1,159.369995
4/5/2012,82.45524,27.620016,39.539273,15.07,158.309998
4/4/2012,81.236006,27.348371,40.075222,15.27,157.210007
4/3/2012,81.887913,27.988049,41.734939,15.18,159.889999
4/2/2012,80.496921,28.294744,43.204477,15.46,162.940002
3/30/2012,78.014206,28.268453,43.040234,15.22,162.119995
3/29/2012,79.355754,28.145776,42.798194,15.3,161.279999
3/28/2012,80.365497,28.207115,44.008402,15.32,161.509995
3/27/2012,79.956917,28.496285,44.250446,15.43,163.240005
3/26/2012,78.981003,28.557624,45.088947,15.54,164.399994
3/23/2012,77.558781,28.049386,44.025692,15.39,161.529999
3/22/2012,77.986882,28.040625,43.386008,15.49,159.570007
3/21/2012,78.39806,27.96176,44.017049,15.51,160.210007
3/20/2012,78.84828,28.031862,44.466554,15.41,160.130005
3/19/2012,78.215893,28.215879,44.99386,15.15,161.589996
3/16/2012,76.195107,28.566385,44.120779,15.18,161.300003
3/15/2012,76.193808,28.785452,43.628052,14.89,161.080002
3/14/2012,76.716897,28.715353,43.014302,14.63,159.570007
3/13/2012,73.921891,28.627724,42.400554,14.55,162.300003
3/12/2012,71.826935,28.075676,40.628461,14.49,165.070007
3/9/2012,70.938213,28.031862,39.928269,14.63,166.380005
3/8/2012,70.524421,28.049386,40.775414,14.62,165.279999
3/7/2012,69.054056,27.900422,38.813145,14.62,163.630005
3/6/2012,68.9981,27.655066,37.672092,14.42,162.699997
3/5/2012,69.375457,27.86537,40.299976,14.62,165.649994
3/2/2012,70.939512,28.110728,40.749481,14.72,166.339996
3/1/2012,70.847122,28.294744,41.415097,14.93,166.610001
2/29/2012,70.582982,27.812794,40.403707,14.83,164.289993
2/28/2012,69.668228,27.92671,40.758128,14.9,173.490005
2/27/2012,68.412559,27.47105,40.369131,14.86,171.699997
2/24/2012,67.976648,27.584964,40.464219,14.89,172.229996
2/23/2012,67.193317,27.488576,38.700771,14.78,173.020004
2/22/2012,66.757413,27.400948,37.784469,14.5,172.940002
2/21/2012,66.992936,27.549914,38.190755,14.75,171.020004
2/17/2012,65.336491,27.383422,38.545172,15.01,167.350006
2/16/2012,65.3482,27.418474,38.130243,15.36,168
2/15/2012,64.757447,26.331898,37.127499,15.12,168.110001
2/14/2012,66.291579,26.507153,37.378183,15.37,167.119995
2/13/2012,65.398951,26.621068,38.50195,16.120001,167.509995
2/10/2012,64.204434,26.551425,38.147533,16.139999,167.139999
2/9/2012,64.171905,26.786471,40.118444,16,168.020004
2/8/2012,62.026207,26.690711,39.988778,15.78,168.5
2/7/2012,61.004754,26.420845,38.76128,15.83,169.699997
2/6/2012,60.372361,26.290264,38.199398,15.82,167.179993
2/3/2012,59.814143,26.325085,38.890946,15.92,167.639999
2/2/2012,59.220791,26.07263,38.268553,15.72,171.050003
2/1/2012,59.360018,26.020396,38.48466,15.73,169.559998
1/31/2012,59.397753,25.707003,36.902745,15.47,169.309998
1/30/2012,58.946234,25.776646,36.859523,15.55,168.029999
1/27/2012,58.200641,25.445841,38.415506,15.74,168.970001
1/26/2012,57.855817,25.680887,37.516492,15.53,167.270004
1/25/2012,58.119964,25.733119,37.715314,15.56,166.419998
1/24/2012,54.704281,25.541601,36.954611,15.69,162.009995
1/23/2012,55.615129,25.88111,37.559715,15.68,163.160004
1/20/2012,54.689969,25.863699,36.738503,15.96,162.070007
1/19/2012,55.659372,24.479544,36.314927,16.120001,161.220001
1/18/2012,55.836337,24.575302,33.712979,15.92,161.600006
1/17/2012,55.262501,24.601419,32.468192,15.43,160.5
1/13/2012,54.626209,24.592714,31.742064,15.48,159.259995
1/12/2012,54.831799,24.375079,31.984108,15.66,160.380005
1/11/2012,54.982739,24.131328,31.01594,15.53,159.669998
1/10/2012,55.072523,24.235793,30.402193,15.51,158.639999
1/9/2012,54.876041,24.148739,29.079604,15.46,156.5
1/6/2012,54.963223,24.470839,29.615553,15.52,157.199997
1/5/2012,54.394592,24.096507,31.318492,15.64,157.779999
1/4/2012,53.797337,23.852755,33.393137,15.78,156.710007
1/3/2012,53.509768,23.304317,34.43046,16.290001,155.919998
12/30/2011,52.699113,22.59918,32.727521,16.129999,151.990005
12/29/2011,52.714728,22.651413,33.03872,16.129999,150.339996
12/28/2011,52.392027,22.477305,32.14835,15.78,151.029999
12/27/2011,52.898198,22.668824,33.427713,16.09,154.910004
12/23/2011,52.481811,22.660119,33.799423,16.190001,156.309998
12/22/2011,51.859831,22.468599,33.367205,16,156.039993
12/21/2011,51.586577,22.425073,32.355815,15.99,157.160004
12/20/2011,51.521515,22.660119,32.727521,15.11,156.979996
12/19/2011,49.733649,22.224849,30.315748,14.62,154.869995
12/16/2011,49.578803,22.634002,30.557788,14.96,155.229996
12/15/2011,49.308152,22.250964,30.886273,15.16,152.330002
12/14/2011,49.470805,22.277081,30.678808,15.02,152.889999
12/13/2011,50.592448,22.425073,30.843054,15.42,158.449997
12/12/2011,50.986716,22.207438,32.217505,15.47,161.990005
12/9/2011,51.218334,22.372841,34.231639,15.94,166.399994
12/8/2011,50.833173,22.111678,32.174283,15.61,165.979996
12/7/2011,50.628883,22.285787,34.879965,15.62,169.399994
12/6/2011,50.870907,22.338019,34.56877,15.84,168.179993
12/5/2011,51.13896,22.372841,34.681147,15.89,167.320007
12/2/2011,50.708257,21.954981,34.577413,16.049999,169.820007
12/1/2011,50.477942,22.007215,33.643824,16.23,169.630005
11/30/2011,49.732346,22.268376,33.955019,15.71,170.130005
11/29/2011,48.561256,21.624177,30.722031,15.7,166.880005
11/28/2011,48.941212,21.650294,30.410836,15.35,166.630005
11/25/2011,47.308189,21.154086,27.955838,15.1,163.399994
11/23/2011,47.753203,21.302077,28.059571,14.94,164.830002
11/22/2011,48.991958,21.580651,29.036382,14.97,165.309998
11/21/2011,48.016047,21.763463,29.995906,14.99,163.5
11/18/2011,48.787668,22.024624,31.612401,15.38,167.619995
11/17/2011,49.109067,22.233555,31.145606,15.34,167.100006
11/16/2011,50.06676,22.694939,32.079195,15.72,171.509995
11/15/2011,50.595051,23.2782,32.943629,15.93,173.360001
11/14/2011,49.349791,23.121504,33.29805,16,173.199997
11/11/2011,50.04724,23.251108,34.378595,16.27,173.960007
11/10/2011,50.125314,22.706769,32.399037,15.95,171.139999
11/9/2011,51.434333,22.637646,31.232047,15.92,172.070007
11/8/2011,52.85916,23.467116,35.052854,15.97,173.529999
11/7/2011,52.013374,23.156064,34.058753,15.69,174.979996
11/4/2011,52.079735,22.680847,33.661114,15.24,170.850006
11/3/2011,52.447978,22.922777,35.476426,15.48,171.720001
11/2/2011,51.711492,22.47348,33.799423,15.1,169.059998
11/1/2011,51.594384,22.456198,33.28076,14.93,167.380005
10/31/2011,52.670486,23.009179,35.796268,15.64,167.339996
10/28/2011,52.692605,23.31159,40.455575,16.559999,169.619995
10/27/2011,52.658776,23.544879,40.896437,16.629999,169.550003
10/26/2011,52.12658,22.974618,34.6725,16.299999,167.399994
10/25/2011,51.758337,23.164705,34.093329,16.24,165.589996
10/24/2011,52.799307,23.493038,34.240285,16.709999,161.020004
10/21/2011,51.120742,23.467116,33.470935,16.120001,159.520004
10/20/2011,51.438238,23.363433,31.508667,16.18,157.770004
10/19/2011,51.868938,23.441195,32.139707,15.94,159.869995
10/18/2011,54.942403,23.596721,32.770744,15.47,161.839996
10/17/2011,54.649632,23.31159,31.13696,15.7,162.619995
10/14/2011,54.911173,23.56216,33.056006,15.91,163.399994
10/13/2011,53.145427,23.484397,33.289403,15.93,162.300003
10/12/2011,52.333472,23.294309,34.931834,15.77,163.259995
10/11/2011,52.08624,23.328871,33.012784,15.86,162.100006
10/10/2011,50.592448,23.27703,32.597858,15.84,163.270004
10/7/2011,48.118844,22.680847,30.384903,15.47,159.179993
10/6/2011,49.103862,22.75861,31.984108,15.65,160.490005
10/5/2011,49.218368,22.369795,31.059162,15.92,159.460007
10/4/2011,48.470172,21.894578,29.779799,14.46,157.639999
10/3/2011,48.743426,21.194712,28.379412,13.53,160.960007
9/30/2011,49.61784,21.505763,29.918109,13.17,158.059998
9/29/2011,50.821463,21.989622,32.891764,13.42,157.699997
9/28/2011,51.659443,22.101945,30.868987,14.19,156.220001
9/27/2011,51.952217,22.179708,32.200215,14.54,160.630005
9/26/2011,52.460991,21.980981,30.384903,14.75,157.580002
9/23/2011,52.608026,21.652648,27.091404,14.71,159.800003
9/22/2011,52.285328,21.652648,25.578642,13.99,169.050003
9/21/2011,53.628179,22.456198,27.022249,13.96,173.589996
9/20/2011,53.798637,23.31159,28.526367,14.36,175.779999
9/19/2011,53.561818,23.510317,28.725186,14.61,173.309998
